date,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,Day_of_Week,Month,month,day_of_week,is_weekend,quarter,usage_cpu_lag1,usage_cpu_lag3,usage_cpu_lag7,cpu_roll_mean_7,cpu_roll_max_7,cpu_roll_min_7,cpu_roll_mean_30,cpu_roll_max_30,cpu_roll_min_30,cpu_total,cpu_utilization,storage_allocated,storage_efficiency,weather_index,power_outage_flag,price_change,region_EAST US,region_NORTH EUROPE,region_SOUTHEAST ASIA,region_WEST US,resource_type_Container,resource_type_Storage,resource_type_VM,Region,ResourceType
15-02-2023,67,805,469,100.97,1.1,0,2,2,2,2,0,1,88,77,57,82.57142857,94,67,75.63333333,97,50,99,0.676767677,1995,0.403508772,1,0,0.041328695,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
15-02-2023,96,784,403,100.97,1.1,0,2,2,2,2,0,1,95,61,61,82.85714286,96,61,75.16666667,98,50,99,0.96969697,1994,0.393179539,0,0,0.011257347,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
15-02-2023,85,1262,426,100.97,1.1,0,2,2,2,2,0,1,66,64,96,71.14285714,85,55,74.36666667,98,50,99,0.858585859,1992,0.633534137,1,0,0.037369859,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
15-02-2023,61,1530,228,100.97,1.1,0,2,2,2,2,0,1,83,54,65,72.85714286,97,54,74.9,99,50,99,0.616161616,1995,0.766917293,0,0,0.022397306,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
15-02-2023,60,1556,333,100.97,1.1,0,2,2,2,2,0,1,97,73,70,78.85714286,97,60,75.03333333,98,52,99,0.606060606,1994,0.780341023,2,0,-0.037944158,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
15-02-2023,96,578,257,100.97,1.1,0,2,2,2,2,0,1,90,57,56,83.85714286,96,57,76.76666667,98,50,99,0.96969697,1992,0.290160643,0,0,0.040245331,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
15-02-2023,72,1953,425,100.97,1.1,0,2,2,2,2,0,1,64,75,56,67.28571429,86,51,72.8,98,51,99,0.727272727,1995,0.978947368,0,1,-0.043355616,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
16-02-2023,78,1015,298,92.98,0.97,0,3,2,2,3,0,1,78,97,57,85.57142857,97,73,77.76666667,97,51,99,0.787878788,1994,0.509027081,0,0,0.003396747,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
16-02-2023,62,538,470,92.98,0.97,0,3,2,2,3,0,1,69,54,78,67.57142857,84,54,77.03333333,98,52,99,0.626262626,1992,0.270080321,0,0,-0.035786288,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
16-02-2023,78,656,274,92.98,0.97,0,3,2,2,3,0,1,53,99,79,79.28571429,99,53,75.03333333,99,50,99,0.787878788,1995,0.328822055,0,0,-0.048829339,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
16-02-2023,81,1653,374,92.98,0.97,0,3,2,2,3,0,1,66,78,66,75.85714286,98,57,73.96666667,99,51,99,0.818181818,1994,0.828986961,1,0,-0.007796574,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
16-02-2023,63,1607,221,92.98,0.97,0,3,2,2,3,0,1,71,52,84,70.85714286,94,52,74.83333333,96,52,99,0.636363636,1992,0.806726908,0,0,-0.020495929,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
16-02-2023,60,1348,435,92.98,0.97,0,3,2,2,3,0,1,67,76,94,77.71428571,93,60,74.66666667,97,50,99,0.606060606,1995,0.675689223,0,0,-0.001399951,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
16-02-2023,77,1488,220,92.98,0.97,0,3,2,2,3,0,1,96,73,86,81.57142857,96,61,76.03333333,98,50,99,0.777777778,1994,0.746238716,2,0,0.007719989,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
16-02-2023,96,1368,283,92.98,0.97,0,3,2,2,3,0,1,85,77,72,74.57142857,96,55,74.66666667,98,50,99,0.96969697,1992,0.686746988,0,0,-0.045626093,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
16-02-2023,55,1976,456,92.98,0.97,0,3,2,2,3,0,1,61,97,64,71.57142857,97,54,73.5,99,50,99,0.555555556,1995,0.99047619,2,0,-0.03769967,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
16-02-2023,87,1685,362,92.98,0.97,0,3,2,2,3,0,1,60,74,78,80.14285714,97,60,76.06666667,98,52,99,0.878787879,1994,0.845035105,1,0,0.00586424,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
16-02-2023,98,1292,479,92.98,0.97,0,3,2,2,3,0,1,96,76,82,86.14285714,98,57,77.2,98,50,99,0.98989899,1992,0.648594378,0,0,-0.015683265,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
16-02-2023,61,1794,407,92.98,0.97,0,3,2,2,3,0,1,72,56,51,68.71428571,86,56,72.16666667,98,51,99,0.616161616,1995,0.89924812,2,0,0.022917349,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
17-02-2023,76,1583,344,96.08,0.85,0,4,2,2,4,0,1,78,94,91,83.42857143,97,73,77.36666667,97,51,99,0.767676768,1994,0.793881645,2,0,0.015229165,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
17-02-2023,78,1832,207,96.08,0.85,0,4,2,2,4,0,1,62,80,62,69.85714286,84,54,77.13333333,98,52,99,0.787878788,1992,0.919678715,1,0,0.034560436,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
17-02-2023,64,1550,373,96.08,0.85,0,4,2,2,4,0,1,78,92,81,76.85714286,99,53,75.43333333,99,50,99,0.646464646,1995,0.776942356,0,0,0.019249283,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
17-02-2023,99,698,380,96.08,0.85,0,4,2,2,4,0,1,81,88,98,76,99,57,73.96666667,99,51,99,1,1994,0.35005015,0,0,-0.007006892,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
17-02-2023,73,877,245,96.08,0.85,0,4,2,2,4,0,1,63,63,93,68,94,52,74.96666667,96,52,99,0.737373737,1992,0.440261044,2,0,0.017296662,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
17-02-2023,64,1676,421,96.08,0.85,0,4,2,2,4,0,1,60,88,93,73.57142857,88,60,75.06666667,97,50,99,0.646464646,1995,0.840100251,0,0,-0.022461883,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
17-02-2023,63,954,472,96.08,0.85,0,4,2,2,4,0,1,77,95,79,79.28571429,96,61,74.86666667,96,50,99,0.636363636,1994,0.478435306,2,0,-0.01936865,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
17-02-2023,93,1020,365,96.08,0.85,0,4,2,2,4,0,1,96,66,79,76.57142857,96,55,75.93333333,98,50,99,0.939393939,1992,0.512048193,0,0,0.028898516,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
17-02-2023,97,1516,413,96.08,0.85,0,4,2,2,4,0,1,55,83,79,74.14285714,97,54,73.6,99,50,99,0.97979798,1995,0.759899749,2,0,-0.005358048,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
17-02-2023,51,1867,271,96.08,0.85,0,4,2,2,4,0,1,87,97,86,75.14285714,97,51,74.56666667,98,51,99,0.515151515,1994,0.936308927,0,0,0.029838034,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
17-02-2023,60,1587,404,96.08,0.85,0,4,2,2,4,0,1,98,90,95,81.14285714,98,57,76.86666667,98,50,99,0.606060606,1992,0.796686747,1,0,0.032242237,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
17-02-2023,66,571,476,96.08,0.85,0,4,2,2,4,0,1,61,64,86,65.85714286,75,56,71.5,98,51,99,0.666666667,1995,0.286215539,0,0,0.035756234,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
18-02-2023,67,1843,294,102.96,1.03,1,5,2,2,5,1,1,76,78,88,80.42857143,97,67,77.3,97,51,99,0.676767677,1994,0.924272818,0,0,0.041663524,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
18-02-2023,87,510,416,102.96,1.03,1,5,2,2,5,1,1,78,69,62,73.42857143,87,54,77.03333333,98,52,99,0.878787879,1992,0.256024096,1,0,-0.006901478,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
18-02-2023,82,601,466,102.96,1.03,1,5,2,2,5,1,1,64,53,56,80.57142857,99,53,76.03333333,99,50,99,0.828282828,1995,0.301253133,0,0,-0.018113318,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
18-02-2023,71,1611,240,102.96,1.03,1,5,2,2,5,1,1,99,66,57,78,99,63,74.6,99,51,99,0.717171717,1994,0.807923771,1,0,0.008219875,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
18-02-2023,66,1087,245,102.96,1.03,1,5,2,2,5,1,1,73,71,94,64,73,52,75.2,96,52,99,0.666666667,1992,0.545682731,0,0,-0.012882758,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
18-02-2023,81,1986,279,102.96,1.03,1,5,2,2,5,1,1,64,67,83,73.28571429,88,60,75.86666667,97,50,99,0.818181818,1995,0.995488722,2,0,0.010107417,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
18-02-2023,71,591,347,102.96,1.03,1,5,2,2,5,1,1,63,96,90,76.57142857,96,61,75.33333333,96,50,99,0.717171717,1994,0.296389168,2,0,0.020558586,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
18-02-2023,82,1213,441,102.96,1.03,1,5,2,2,5,1,1,93,85,55,80.42857143,96,64,76.16666667,98,50,99,0.828282828,1992,0.608935743,0,0,0.018840502,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
18-02-2023,82,501,424,102.96,1.03,1,5,2,2,5,1,1,97,61,72,75.57142857,97,54,73.76666667,99,50,99,0.828282828,1995,0.25112782,0,0,-0.012544711,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
18-02-2023,82,1088,315,102.96,1.03,1,5,2,2,5,1,1,51,60,84,74.85714286,97,51,74.46666667,98,51,99,0.828282828,1994,0.545636911,0,0,-0.03331398,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
18-02-2023,75,1417,302,102.96,1.03,1,5,2,2,5,1,1,60,96,91,78.85714286,98,57,77.43333333,98,50,99,0.757575758,1992,0.711345382,2,0,-0.006947066,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
18-02-2023,51,1689,289,102.96,1.03,1,5,2,2,5,1,1,66,72,67,63.57142857,75,51,71.13333333,98,51,99,0.515151515,1995,0.846616541,0,0,-0.035740586,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
19-02-2023,95,621,342,100.05,0.98,1,6,2,2,6,1,1,67,78,73,83.57142857,97,67,77.86666667,97,51,99,0.95959596,1994,0.311434303,2,0,0.039009704,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
19-02-2023,83,605,322,100.05,0.98,1,6,2,2,6,1,1,87,62,84,73.28571429,87,54,77,98,52,99,0.838383838,1992,0.303714859,1,0,-0.015412254,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
19-02-2023,55,508,461,100.05,0.98,1,6,2,2,6,1,1,82,78,96,74.71428571,99,53,76.06666667,99,50,99,0.555555556,1995,0.254636591,2,0,-0.034554025,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
19-02-2023,58,1882,422,100.05,0.98,1,6,2,2,6,1,1,71,81,63,77.28571429,99,58,73.9,99,51,99,0.585858586,1994,0.943831494,2,0,-0.047455224,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
19-02-2023,81,1052,403,100.05,0.98,1,6,2,2,6,1,1,66,63,60,67,81,52,74.76666667,96,52,99,0.818181818,1992,0.52811245,1,0,0.014582239,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
19-02-2023,57,1841,283,100.05,0.98,1,6,2,2,6,1,1,81,60,77,70.42857143,88,57,75.03333333,97,50,99,0.575757576,1995,0.922807018,2,0,0.013690232,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
19-02-2023,96,750,206,100.05,0.98,1,6,2,2,6,1,1,71,77,61,81.57142857,96,63,76.3,96,50,99,0.96969697,1994,0.376128385,0,0,-0.015939583,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
19-02-2023,60,1607,407,100.05,0.98,1,6,2,2,6,1,1,82,96,64,79.85714286,96,60,74.9,98,50,99,0.606060606,1992,0.806726908,0,0,-0.042828811,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
19-02-2023,53,1913,221,100.05,0.98,1,6,2,2,6,1,1,82,55,54,75.42857143,97,53,73.06666667,99,50,99,0.535353535,1995,0.958897243,2,0,-0.009037111,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
19-02-2023,75,1394,202,100.05,0.98,1,6,2,2,6,1,1,82,87,73,75.14285714,97,51,73.7,97,51,99,0.757575758,1994,0.699097292,0,0,-0.01887825,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
19-02-2023,90,1373,213,100.05,0.98,1,6,2,2,6,1,1,75,98,57,83.57142857,98,60,77.43333333,98,50,99,0.909090909,1992,0.689257028,2,0,0.017712064,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
19-02-2023,60,1477,211,100.05,0.98,1,6,2,2,6,1,1,51,61,75,61.42857143,72,51,70.56666667,98,51,99,0.606060606,1995,0.740350877,0,0,0.010577925,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
20-02-2023,72,1408,224,85.85,0.96,0,0,2,2,0,0,1,95,76,97,80,95,67,77.36666667,97,51,99,0.727272727,1994,0.706118355,0,0,-0.013540627,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
20-02-2023,94,1766,321,85.85,0.96,0,0,2,2,0,0,1,83,78,54,79,94,62,77.26666667,98,52,99,0.949494949,1992,0.886546185,2,0,-0.028210745,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
20-02-2023,68,1249,372,85.85,0.96,0,0,2,2,0,0,1,55,64,99,70.28571429,92,53,76.36666667,99,50,99,0.686868687,1995,0.626065163,0,0,0.048803597,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
20-02-2023,57,808,382,85.85,0.96,0,0,2,2,0,0,1,58,99,78,74.28571429,99,57,73.46666667,99,51,99,0.575757576,1994,0.405215647,2,0,-0.004599838,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
20-02-2023,81,806,499,85.85,0.96,0,0,2,2,0,0,1,81,73,52,71.14285714,81,63,74.33333333,96,52,99,0.818181818,1992,0.404618474,0,0,0.018827424,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
20-02-2023,67,1413,410,85.85,0.96,0,0,2,2,0,0,1,57,64,76,69.14285714,88,57,75.6,97,51,99,0.676767677,1995,0.708270677,0,0,-0.035944703,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
20-02-2023,71,1048,258,85.85,0.96,0,0,2,2,0,0,1,96,63,73,81.28571429,96,63,75.9,96,50,99,0.717171717,1994,0.52557673,1,0,-0.00144103,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
20-02-2023,52,1423,401,85.85,0.96,0,0,2,2,0,0,1,60,93,77,76.28571429,96,52,74.73333333,98,50,99,0.525252525,1992,0.71435743,1,1,-0.047246328,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
20-02-2023,84,944,292,85.85,0.96,0,0,2,2,0,0,1,53,97,97,73.57142857,97,53,73.1,99,50,99,0.848484848,1995,0.473182957,2,0,0.000545512,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
20-02-2023,64,852,412,85.85,0.96,0,0,2,2,0,0,1,75,51,74,73.71428571,97,51,74.1,97,51,99,0.646464646,1994,0.427281846,1,0,0.046401741,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
20-02-2023,80,1456,223,85.85,0.96,0,0,2,2,0,0,1,90,60,76,84.14285714,98,60,78.43333333,98,51,99,0.808080808,1992,0.730923695,2,0,-0.011579329,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
20-02-2023,69,1304,203,85.85,0.96,0,0,2,2,0,0,1,60,66,56,63.28571429,72,51,71.06666667,98,51,99,0.696969697,1995,0.653634085,1,0,-0.046100399,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
21-02-2023,77,1887,219,96.57,0.92,0,1,2,2,1,0,1,72,67,94,77.57142857,95,67,77.73333333,97,51,99,0.777777778,1994,0.946339017,0,0,-0.046904421,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
21-02-2023,73,1446,295,96.57,0.92,0,1,2,2,1,0,1,94,87,80,78,94,62,76.5,98,52,99,0.737373737,1992,0.725903614,2,0,-0.011201324,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
21-02-2023,90,919,449,96.57,0.92,0,1,2,2,1,0,1,68,82,92,70,90,53,76.5,99,50,99,0.909090909,1995,0.460651629,2,0,-0.033997506,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
21-02-2023,83,1077,461,96.57,0.92,0,1,2,2,1,0,1,57,71,88,73.57142857,99,57,74.23333333,99,51,99,0.838383838,1994,0.540120361,0,0,-0.04766479,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
21-02-2023,88,1254,385,96.57,0.92,0,1,2,2,1,0,1,81,66,63,74.71428571,88,63,74.36666667,96,52,99,0.888888889,1992,0.629518072,2,0,0.025621361,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
21-02-2023,61,1760,217,96.57,0.92,0,1,2,2,1,0,1,67,81,88,65.28571429,81,57,74.73333333,97,51,99,0.616161616,1995,0.882205514,2,0,-0.004147699,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
21-02-2023,89,520,424,96.57,0.92,0,1,2,2,1,0,1,71,71,95,80.42857143,96,63,76.63333333,96,50,99,0.898989899,1994,0.260782347,1,0,-0.021075523,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
21-02-2023,84,1293,207,96.57,0.92,0,1,2,2,1,0,1,52,82,66,78.85714286,96,52,74.63333333,98,50,99,0.848484848,1992,0.649096386,2,0,0.040008318,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
21-02-2023,85,1251,286,96.57,0.92,0,1,2,2,1,0,1,84,82,83,73.85714286,97,53,72.9,99,50,99,0.858585859,1995,0.627067669,0,0,-0.038386104,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
21-02-2023,91,1439,213,96.57,0.92,0,1,2,2,1,0,1,64,82,97,72.85714286,91,51,74.53333333,97,51,99,0.919191919,1994,0.721664995,1,0,0.045591883,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
21-02-2023,63,501,492,96.57,0.92,0,1,2,2,1,0,1,80,75,90,80.28571429,98,60,78.33333333,98,51,99,0.636363636,1992,0.251506024,1,1,-0.018603328,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
21-02-2023,54,1504,240,96.57,0.92,0,1,2,2,1,0,1,69,51,64,61.85714286,72,51,70.56666667,98,51,99,0.545454545,1995,0.753884712,0,0,0.038840367,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
22-02-2023,96,513,430,98.39,1.04,0,2,2,2,2,0,1,77,95,78,80.14285714,96,67,78.16666667,97,51,99,0.96969697,1994,0.257271815,0,0,0.010294288,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
22-02-2023,74,1607,329,98.39,1.04,0,2,2,2,2,0,1,73,83,69,78.71428571,94,62,75.9,98,52,99,0.747474747,1992,0.806726908,1,0,0.032670736,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
22-02-2023,88,1337,344,98.39,1.04,0,2,2,2,2,0,1,90,55,53,75,90,55,77.43333333,99,50,99,0.888888889,1995,0.670175439,2,0,0.048401316,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
22-02-2023,74,527,265,98.39,1.04,0,2,2,2,2,0,1,83,58,66,74.71428571,99,57,74.3,99,51,99,0.747474747,1994,0.264292879,1,0,-0.021159456,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
22-02-2023,84,1752,460,98.39,1.04,0,2,2,2,2,0,1,88,81,71,76.57142857,88,63,75.16666667,96,52,99,0.848484848,1992,0.879518072,0,0,0.046113549,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
22-02-2023,50,1947,363,98.39,1.04,0,2,2,2,2,0,1,61,57,67,62.85714286,81,50,74.63333333,97,50,99,0.505050505,1995,0.97593985,1,0,-0.011051811,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
22-02-2023,94,1418,486,98.39,1.04,0,2,2,2,2,0,1,89,96,96,80.14285714,96,63,77.3,96,50,99,0.949494949,1994,0.7111334,0,0,-0.01144881,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
22-02-2023,60,1533,394,98.39,1.04,0,2,2,2,2,0,1,84,60,85,75.28571429,96,52,74.1,98,50,99,0.606060606,1992,0.769578313,1,0,-0.01596129,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
22-02-2023,63,1091,292,98.39,1.04,0,2,2,2,2,0,1,85,53,61,74.14285714,97,53,71.7,97,50,99,0.636363636,1995,0.546867168,2,0,0.004140761,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
22-02-2023,59,1343,456,98.39,1.04,0,2,2,2,2,0,1,91,75,60,72.71428571,91,51,74.23333333,97,51,99,0.595959596,1994,0.673520562,1,0,-0.034585496,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
22-02-2023,54,1799,463,98.39,1.04,0,2,2,2,2,0,1,63,90,96,74.28571429,98,54,77.1,98,51,99,0.545454545,1992,0.90311245,1,0,0.005371149,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
22-02-2023,92,1471,200,98.39,1.04,0,2,2,2,2,0,1,54,60,72,64.71428571,92,51,71.83333333,98,51,99,0.929292929,1995,0.737343358,0,0,0.004170481,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
23-02-2023,69,1807,320,118.86,1.02,0,3,2,2,3,0,1,96,72,78,78.85714286,96,67,77.96666667,97,51,99,0.696969697,1994,0.906218656,0,0,0.026190181,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
23-02-2023,92,1186,403,118.86,1.02,0,3,2,2,3,0,1,74,94,62,83,94,73,75.7,96,52,99,0.929292929,1992,0.595381526,0,0,0.033364996,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,East US,Storage
23-02-2023,86,804,319,118.86,1.02,0,3,2,2,3,0,1,88,68,78,76.14285714,90,55,77.16666667,99,50,99,0.868686869,1995,0.403007519,1,0,-0.005955865,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,East US,Container
23-02-2023,93,655,406,118.86,1.02,0,3,2,2,3,0,1,74,57,81,76.42857143,99,57,74.2,99,51,99,0.939393939,1994,0.328485456,2,0,-0.019766675,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,West US,VM
23-02-2023,55,1119,450,118.86,1.02,0,3,2,2,3,0,1,84,81,63,75.42857143,88,55,73.8,96,52,99,0.555555556,1992,0.561746988,0,0,-0.02406651,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,West US,Storage
23-02-2023,69,833,329,118.86,1.02,0,3,2,2,3,0,1,50,67,60,64.14285714,81,50,73.7,94,50,99,0.696969697,1995,0.41754386,0,0,-0.030537616,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,West US,Container
23-02-2023,58,1010,492,118.86,1.02,0,3,2,2,3,0,1,94,71,77,77.42857143,96,58,76.4,96,50,99,0.585858586,1994,0.506519559,1,0,-0.044235242,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,North Europe,VM
23-02-2023,69,781,484,118.86,1.02,0,3,2,2,3,0,1,60,52,96,71.42857143,93,52,73.13333333,96,50,99,0.696969697,1992,0.392068273,0,0,-0.015755202,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,North Europe,Storage
23-02-2023,50,618,234,118.86,1.02,0,3,2,2,3,0,1,63,84,55,73.42857143,97,50,71.23333333,97,50,99,0.505050505,1995,0.309774436,2,0,-0.022975231,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,North Europe,Container
23-02-2023,55,984,444,118.86,1.02,0,3,2,2,3,0,1,59,64,87,68.14285714,91,51,73.7,97,51,99,0.555555556,1994,0.493480441,2,0,0.046641739,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Southeast Asia,VM
23-02-2023,54,1684,378,118.86,1.02,0,3,2,2,3,0,1,54,80,98,68,90,54,76.5,98,51,99,0.545454545,1992,0.845381526,0,0,0.005770883,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Southeast Asia,Storage
23-02-2023,63,1535,475,118.86,1.02,0,3,2,2,3,0,1,92,69,61,65,92,51,72.23333333,98,51,99,0.636363636,1995,0.769423559,0,0,-0.015272296,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Southeast Asia,Container
24-02-2023,99,1739,450,102.58,0.99,0,4,2,2,4,0,1,69,77,76,82.14285714,99,67,79.16666667,99,51,99,1,1994,0.872116349,1,0,0.00804676,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,East US,VM
